location_code,PSC_Code,FisheryID,FisheryName,Gear
3M11106  872270,3M11106,92,Area 6 Spt,4
2MN25H004DNCA BY,2MN25,187,No BC  Spt,4
1M1NW114 25GB  MS,1M1NW,196,NW AK  Trl,1
1M1NW114 25GB  MS,1M1,198,SE AK Net,2
1M1NW114 25GB  MS,1M1,198,SE AK Net,3
1M1NW114 25GB  MS,1M1,198,SE AK Net,6
1M1NW114 25GB  MS,1M1,199,SE AK Sport,4
1M1NE111 9004,1M1NE,197,NE AK  Trl,1
1M1NE111 9004,1M1,198,SE AK Net,2
1M1NE111 9004,1M1,198,SE AK Net,3
1M1NE111 9004,1M1,198,SE AK Net,6
1M1NE111 9004,1M1,199,SE AK Sport,4
1M1NW113 22NO3,1M1NW,196,NW AK  Trl,1
1M1NW113 22NO3,1M1,198,SE AK Net,2
1M1NW113 22NO3,1M1,198,SE AK Net,3
1M1NW113 22NO3,1M1,198,SE AK Net,6
1M1NW113 22NO3,1M1,199,SE AK Sport,4
1M1NW113 31NO3 MS,1M1NW,196,NW AK  Trl,1
1M1NW113 31NO3 MS,1M1,198,SE AK Net,2
1M1NW113 31NO3 MS,1M1,198,SE AK Net,3
1M1NW113 31NO3 MS,1M1,198,SE AK Net,6
1M1NW113 31NO3 MS,1M1,199,SE AK Sport,4
1M1NE109 1104,1M1NE,197,NE AK  Trl,1
1M1NE109 1104,1M1,198,SE AK Net,2
1M1NE109 1104,1M1,198,SE AK Net,3
1M1NE109 1104,1M1,198,SE AK Net,6
1M1NE109 1104,1M1,199,SE AK Sport,4
1M1SE101 4306,1M1SE,195,SE AK  Trl,1
1M1SE101 4306,1M1,198,SE AK Net,2
1M1SE101 4306,1M1,198,SE AK Net,3
1M1SE101 4306,1M1,198,SE AK Net,6
1M1SE101 4306,1M1,199,SE AK Sport,4
3M11106  872296,3M11106,92,Area 6 Spt,4
3M11106  872309,3M11106,92,Area 6 Spt,4
3M11106  872514,3M11106,92,Area 6 Spt,4
3M11106  872540,3M11106,92,Area 6 Spt,4
3M11106  872591,3M11106,92,Area 6 Spt,4
3M11107  872009,3M11107,93,Area 7 Spt,4
3M11107  872026,3M11107,93,Area 7 Spt,4
3M11107  872030,3M11107,93,Area 7 Spt,4
2MN26H008DEAN CH 07,2MN26H008,188,Cen BC Spt,4
2MS62P014GRAN RF,2MS62P014,192,SGaStr Spt,4
2MN09H004       698,2MN09,178,No BC  Net,2
1M1NW113 6204,1M1NW,196,NW AK  Trl,1
1M1NW113 6204,1M1,198,SE AK Net,2
1M1NW113 6204,1M1,198,SE AK Net,3
1M1NW113 6204,1M1,198,SE AK Net,6
1M1NW113 6204,1M1,199,SE AK Sport,4
3M11107  872073,3M11107,93,Area 7 Spt,4
3M11107  872104,3M11107,93,Area 7 Spt,4
3M11107  872191,3M11107,93,Area 7 Spt,4
3F21703  210156AR,3F21703  21,65,Queets Spt,4
3F21703  210156AR,3F21703  21,68,Queets Net,2
3F42001  380519 R,3F42001  3,32,UpColR Net,2
2MN26H009CANO CV 01,2MN26H009,188,Cen BC Spt,4
1M1NE112 12NO2,1M1NE,197,NE AK  Trl,1
1M1NE112 12NO2,1M1,198,SE AK Net,2
1M1NE112 12NO2,1M1,198,SE AK Net,3
1M1NE112 12NO2,1M1,198,SE AK Net,6
1M1NE112 12NO2,1M1,199,SE AK Sport,4
1M1NE112 15NI,1M1NE,197,NE AK  Trl,1
1M1NE112 15NI,1M1,198,SE AK Net,2
1M1NE112 15NI,1M1,198,SE AK Net,3
1M1NE112 15NI,1M1,198,SE AK Net,6
1M1NE112 15NI,1M1,199,SE AK Sport,4
3M11107  872350,3M11107,93,Area 7 Spt,4
3M11107  872369,3M11107,93,Area 7 Spt,4
3M11107  872376,3M11107,93,Area 7 Spt,4
2MN57H010       493,2MN57H,173,SoC BC Trl,1
2MS10P014       192,2MS10,183,GeoStr Net,2
2MS22P015ROSC BY 05,2MS22,192,SGaStr Spt,4
3M11107  872509,3M11107,93,Area 7 Spt,4
3M11107  872538,3M11107,93,Area 7 Spt,4
3M11107  872541,3M11107,93,Area 7 Spt,4
3M11107  872545,3M11107,93,Area 7 Spt,4
3M11107  872554,3M11107,93,Area 7 Spt,4
3M11208  872505,3M11208 ,115,Ar 8-2 Spt,4
2MS22P016SCOT BY 19,2MS22,192,SGaStr Spt,4
1M1NW114 30,1M1NW,196,NW AK  Trl,1
1M1NW114 30,1M1,198,SE AK Net,2
1M1NW114 30,1M1,198,SE AK Net,3
1M1NW114 30,1M1,198,SE AK Net,6
1M1NW114 30,1M1,199,SE AK Sport,4
3M11208  872238,3M11208 ,115,Ar 8-2 Spt,4
3M11208  872249,3M11208 ,115,Ar 8-2 Spt,4
3M11208  872281,3M11208 ,115,Ar 8-2 Spt,4
3M11208  872289,3M11208 ,115,Ar 8-2 Spt,4
3M11208  872290,3M11208 ,115,Ar 8-2 Spt,4
1M1NE111 4104  DE,1M1NE,197,NE AK  Trl,1
1M1NE111 4104  DE,1M1,198,SE AK Net,2
1M1NE111 4104  DE,1M1,198,SE AK Net,3
1M1NE111 4104  DE,1M1,198,SE AK Net,6
1M1NE111 4104  DE,1M1,199,SE AK Sport,4
2MN25P003DUND IS,2MN25,187,No BC  Spt,4
1M1NE110 1305  DE,1M1NE,197,NE AK  Trl,1
1M1NE110 1305  DE,1M1,198,SE AK Net,2
1M1NE110 1305  DE,1M1,198,SE AK Net,3
1M1NE110 1305  DE,1M1,198,SE AK Net,6
1M1NE110 1305  DE,1M1,199,SE AK Sport,4
1M1SE101 2409,1M1SE,195,SE AK  Trl,1
1M1SE101 2409,1M1,198,SE AK Net,2
1M1SE101 2409,1M1,198,SE AK Net,3
1M1SE101 2409,1M1,198,SE AK Net,6
1M1SE101 2409,1M1,199,SE AK Sport,4
1M1NW114 40EC  MS,1M1NW,196,NW AK  Trl,1
1M1NW114 40EC  MS,1M1,198,SE AK Net,2
1M1NW114 40EC  MS,1M1,198,SE AK Net,3
1M1NW114 40EC  MS,1M1,198,SE AK Net,6
1M1NW114 40EC  MS,1M1,199,SE AK Sport,4
1M1SE101 40,1M1SE,195,SE AK  Trl,1
1M1SE101 40,1M1,198,SE AK Net,2
1M1SE101 40,1M1,198,SE AK Net,3
1M1SE101 40,1M1,198,SE AK Net,6
1M1SE101 40,1M1,199,SE AK Sport,4
3M11208  872532,3M11208 ,115,Ar 8-2 Spt,4
3M11208  872543,3M11208 ,115,Ar 8-2 Spt,4
3M11105  872467,3M11105,91,Area 5 Spt,4
3M11208  872312,3M11208 ,115,Ar 8-2 Spt,4
2MS02M114       746,2MS02,175,SW VI  Trl,1
2MS02M114       746,2MS02,181,SW VI  Net,2
2MS02M114       746,2MS02,181,SW VI  Net,3
2MS10P014       085,2MS10,183,GeoStr Net,2
2MS22P015KLLY PT 01,2MS22,192,SGaStr Spt,4
2MS23P028CAUL CV 06,2MS23P028,192,SGaStr Spt,4
1M1SE102 80DF,1M1SE,195,SE AK  Trl,1
1M1SE102 80DF,1M1,198,SE AK Net,2
1M1SE102 80DF,1M1,198,SE AK Net,3
1M1SE102 80DF,1M1,198,SE AK Net,6
1M1SE102 80DF,1M1,199,SE AK Sport,4
3F10208  030248 R,3F102,103,Skag R Net,2
3M112081 872505,3M112081,106,Ar 8-1 Spt,4
3M112081 872532,3M112081,106,Ar 8-1 Spt,4
3M112081 872581,3M112081,106,Ar 8-1 Spt,4
3M112082,3M112082,115,Ar 8-2 Spt,4
2MS27P124CLAY SD 03,2MS27,190,WC VI  Spt,4
2MN26H007SPID IS,2MN26H007,188,Cen BC Spt,4
3F10208  030253 R,3F102,103,Skag R Net,2
3F10208  030256 R,3F102,103,Skag R Net,2
3M112082 872410,3M112082,115,Ar 8-2 Spt,4
3M112082 872529,3M112082,115,Ar 8-2 Spt,4
3M112082 872543,3M112082,115,Ar 8-2 Spt,4
3M113,3M113,107,Area 9 Spt,4
2MN25H004SABR PT 12,2MN25,187,No BC  Spt,4
1M1SW103 6099999,1M1SW,194,SW AK  Trl,1
1M1SW103 6099999,1M1,198,SE AK Net,2
1M1SW103 6099999,1M1,198,SE AK Net,3
1M1SW103 6099999,1M1,198,SE AK Net,6
1M1SW103 6099999,1M1,199,SE AK Sport,4
3M11309  872149,3M113,107,Area 9 Spt,4
3M11309  872255,3M113,107,Area 9 Spt,4
3M11309  872302,3M113,107,Area 9 Spt,4
3M11309  872307,3M113,107,Area 9 Spt,4
3M10510  Z,3M10510,119,Ar10 NetNT,6
3M11309  872512,3M113,107,Area 9 Spt,4
2MN25P101CELE RF 09,2MN25,187,No BC  Spt,4
3F10308  050001 S,3F10308  050001,113,Stil R Net,2
3F10308  050001 S,3F10308  050001,116,Stil R Spt,4
3F10412  160001 H05,3F10412  160001,161,Skok R Net,2
3F10412  160001 H05,3F10412  1600,166,Skok R Spt,4
2MN26P011CP SUTI 01,2MN26P011,188,Cen BC Spt,4
2MS22P013EMER LO 23,2MS22,192,SGaStr Spt,4
2MN25H02WPR LOUI 94,2MN25,187,No BC  Spt,4
2M*60M205       000,2M*60,88,A 6-7A Net,2
2MN26P012CEDA IS 06,2MN26P012,186,JStrBC Spt,4
3F10412  160034 R02,3F10412  1600,166,Skok R Spt,4
1M1NW113 3204,1M1NW,196,NW AK  Trl,1
1M1NW113 3204,1M1,198,SE AK Net,2
1M1NW113 3204,1M1,198,SE AK Net,3
1M1NW113 3204,1M1,198,SE AK Net,6
1M1NW113 3204,1M1,199,SE AK Sport,4
1M1NW113 3303  DE,1M1NW,196,NW AK  Trl,1
1M1NW113 3303  DE,1M1,198,SE AK Net,2
1M1NW113 3303  DE,1M1,198,SE AK Net,3
1M1NW113 3303  DE,1M1,198,SE AK Net,6
1M1NW113 3303  DE,1M1,199,SE AK Sport,4
1M1SE102 1006,1M1SE,195,SE AK  Trl,1
1M1SE102 1006,1M1,198,SE AK Net,2
1M1SE102 1006,1M1,198,SE AK Net,3
1M1SE102 1006,1M1,198,SE AK Net,6
1M1SE102 1006,1M1,199,SE AK Sport,4
3F10308  070219 R,3F10308  070219,114,Snoh R Net,2
3F10308  070219 R,3F10308  070219,117,Snoh R Spt,4
3F21902  240187 R,3F219,46,Willpa Spt,4
3F21902  240187 R,3F219,47,WlpaBT Net,2
3F21902  240191 R,3F219,46,Willpa Spt,4
3F21902  240191 R,3F219,47,WlpaBT Net,2
1M1NE112 4104,1M1NE,197,NE AK  Trl,1
1M1NE112 4104,1M1,198,SE AK Net,2
1M1NE112 4104,1M1,198,SE AK Net,3
1M1NE112 4104,1M1,198,SE AK Net,6
1M1NE112 4104,1M1,199,SE AK Sport,4
1M1NE112 4104  MS,1M1NE,197,NE AK  Trl,1
1M1NE112 4104  MS,1M1,198,SE AK Net,2
1M1NE112 4104  MS,1M1,198,SE AK Net,3
1M1NE112 4104  MS,1M1,198,SE AK Net,6
1M1NE112 4104  MS,1M1,199,SE AK Sport,4
2MN26H006CLIO PT 01,2MN26H006,188,Cen BC Spt,4
3M11410  872076,3M11410,118,Ar 10  Spt,4
3M11410  872155,3M11410,118,Ar 10  Spt,4
3M11410  872157,3M11410,118,Ar 10  Spt,4
3M11410  872233,3M11410,118,Ar 10  Spt,4
3M11410  872236,3M11410,118,Ar 10  Spt,4
3M11410  872251,3M11410,118,Ar 10  Spt,4
3M11410  872252,3M11410,118,Ar 10  Spt,4
3M11410  872253,3M11410,118,Ar 10  Spt,4
3M11410  872361,3M11410,118,Ar 10  Spt,4
3M11410  872438,3M11410,118,Ar 10  Spt,4
3M11410  872443,3M11410,118,Ar 10  Spt,4
3M11410  872444,3M11410,118,Ar 10  Spt,4
2MN09M044       262,2MN09,178,No BC  Net,2
1M1NW113 9102  MB,1M1NW,196,NW AK  Trl,1
1M1NW113 9102  MB,1M1,198,SE AK Net,2
1M1NW113 9102  MB,1M1,198,SE AK Net,3
1M1NW113 9102  MB,1M1,198,SE AK Net,6
1M1NW113 9102  MB,1M1,199,SE AK Sport,4
1M1        06  TFB,1M1   ,195,SE AK  Trl,1
1M1        06  TFB,1M1,198,SE AK Net,2
1M1        06  TFB,1M1,198,SE AK Net,3
1M1        06  TFB,1M1,198,SE AK Net,6
1M1        06  TFB,1M1,199,SE AK Sport,4
3F10510  080140 R,3F10510  08,128,L WaSm Spt,4
3M11410  872459,3M11410,118,Ar 10  Spt,4
3M11410  872462,3M11410,118,Ar 10  Spt,4
3M11410  872463,3M11410,118,Ar 10  Spt,4
3M11410  872494,3M11410,118,Ar 10  Spt,4
3M11410  872504,3M11410,118,Ar 10  Spt,4
3M11410  872560,3M11410,118,Ar 10  Spt,4
3M11410  872580,3M11410,118,Ar 10  Spt,4
3M11410  872582,3M11410,118,Ar 10  Spt,4
5F33494  R680   18,5F334,32,UpColR Net,2
5F33203  R3     12,5F33203,24,L ColR Spt,4
1M1NW114 8010,1M1NW,196,NW AK  Trl,1
1M1NW114 8010,1M1,198,SE AK Net,2
1M1NW114 8010,1M1,198,SE AK Net,3
1M1NW114 8010,1M1,198,SE AK Net,6
1M1NW114 8010,1M1,199,SE AK Sport,4
1M1SE105 5006,1M1SE,195,SE AK  Trl,1
1M1SE105 5006,1M1,198,SE AK Net,2
1M1SE105 5006,1M1,198,SE AK Net,3
1M1SE105 5006,1M1,198,SE AK Net,6
1M1SE105 5006,1M1,199,SE AK Sport,4
1M1NW181 6014,1M1NW,196,NW AK  Trl,1
1M1NW181 6014,1M1,198,SE AK Net,2
1M1NW181 6014,1M1,198,SE AK Net,3
1M1NW181 6014,1M1,198,SE AK Net,6
1M1NW181 6014,1M1,199,SE AK Sport,4
1M1NW181 6014  MS,1M1NW,196,NW AK  Trl,1
1M1NW181 6014  MS,1M1,198,SE AK Net,2
1M1NW181 6014  MS,1M1,198,SE AK Net,3
1M1NW181 6014  MS,1M1,198,SE AK Net,6
1M1NW181 6014  MS,1M1,199,SE AK Sport,4
2MN25H004METL BY 10,2MN25,187,No BC  Spt,4
2MN25H02EPOWR BY 09,2MN25,187,No BC  Spt,4
3M11410  872586,3M11410,118,Ar 10  Spt,4
3M11410  872587,3M11410,118,Ar 10  Spt,4
3M11410  872593,3M11410,118,Ar 10  Spt,4
1M1SW      07,1M1SW,194,SW AK  Trl,1
1M1SW      07,1M1,198,SE AK Net,2
1M1SW      07,1M1,198,SE AK Net,3
1M1SW      07,1M1,198,SE AK Net,6
1M1SW      07,1M1,199,SE AK Sport,4
1M1SE,1M1SE,195,SE AK  Trl,1
1M1SE,1M1,198,SE AK Net,2
1M1SE,1M1,198,SE AK Net,3
1M1SE,1M1,198,SE AK Net,6
1M1SE,1M1,199,SE AK Sport,4
1M1NE112 1103,1M1NE,197,NE AK  Trl,1
1M1NE112 1103,1M1,198,SE AK Net,2
1M1NE112 1103,1M1,198,SE AK Net,3
1M1NE112 1103,1M1,198,SE AK Net,6
1M1NE112 1103,1M1,199,SE AK Sport,4
1M1NW154   03  MS,1M1NW,196,NW AK  Trl,1
1M1NW154   03  MS,1M1,198,SE AK Net,2
1M1NW154   03  MS,1M1,198,SE AK Net,3
1M1NW154   03  MS,1M1,198,SE AK Net,6
1M1NW154   03  MS,1M1,199,SE AK Sport,4
3M11411  872037,3M11411,129,Ar 11  Spt,4
3M11411  872087,3M11411,129,Ar 11  Spt,4
3M11411  872287,3M11411,129,Ar 11  Spt,4
3M11413  872128,3M11413,136,Ar 13  Spt,4
2MN25H004HOOP PT,2MN25,187,No BC  Spt,4
1M1SE107 2012,1M1SE,195,SE AK  Trl,1
1M1SE107 2012,1M1,198,SE AK Net,2
1M1SE107 2012,1M1,198,SE AK Net,3
1M1SE107 2012,1M1,198,SE AK Net,6
1M1SE107 2012,1M1,199,SE AK Sport,4
1M1SE107 2012  MS,1M1SE,195,SE AK  Trl,1
1M1SE107 2012  MS,1M1,198,SE AK Net,2
1M1SE107 2012  MS,1M1,198,SE AK Net,3
1M1SE107 2012  MS,1M1,198,SE AK Net,6
1M1SE107 2012  MS,1M1,199,SE AK Sport,4
3M11411  872377,3M11411,129,Ar 11  Spt,4
1M1SE107 20AH,1M1SE,195,SE AK  Trl,1
1M1SE107 20AH,1M1,198,SE AK Net,2
1M1SE107 20AH,1M1,198,SE AK Net,3
1M1SE107 20AH,1M1,198,SE AK Net,6
1M1SE107 20AH,1M1,199,SE AK Sport,4
1M1SW103 6006,1M1SW,194,SW AK  Trl,1
1M1SW103 6006,1M1,198,SE AK Net,2
1M1SW103 6006,1M1,198,SE AK Net,3
1M1SW103 6006,1M1,198,SE AK Net,6
1M1SW103 6006,1M1,199,SE AK Sport,4
2F 29FWLFFRTR IS 15,2F 29FW,169,Fraser Spt,4
2MN06H02W       006,2MN06,171,No BC  Trl,1
2MS04P016       117,2MS04P,176,GeoStr Trl,1
2MS22P016UPWO PT 02,2MS22,192,SGaStr Spt,4
3F10208  031406 R,3F102,103,Skag R Net,2
3M11411  872568,3M11411,129,Ar 11  Spt,4
3M11411  872569,3M11411,129,Ar 11  Spt,4
3M11413  872129,3M11413,136,Ar 13  Spt,4
1M1NW113 41NO2,1M1NW,196,NW AK  Trl,1
1M1NW113 41NO2,1M1,198,SE AK Net,2
1M1NW113 41NO2,1M1,198,SE AK Net,3
1M1NW113 41NO2,1M1,198,SE AK Net,6
1M1NW113 41NO2,1M1,199,SE AK Sport,4
1M1NW113 41NO2 DE,1M1NW,196,NW AK  Trl,1
1M1NW113 41NO2 DE,1M1,198,SE AK Net,2
1M1NW113 41NO2 DE,1M1,198,SE AK Net,3
1M1NW113 41NO2 DE,1M1,198,SE AK Net,6
1M1NW113 41NO2 DE,1M1,199,SE AK Sport,4
1M1NE112   03,1M1NE,197,NE AK  Trl,1
1M1NE112   03,1M1,198,SE AK Net,2
1M1NE112   03,1M1,198,SE AK Net,3
1M1NE112   03,1M1,198,SE AK Net,6
1M1NE112   03,1M1,199,SE AK Sport,4
1M1NW114 32,1M1NW,196,NW AK  Trl,1
1M1NW114 32,1M1,198,SE AK Net,2
1M1NW114 32,1M1,198,SE AK Net,3
1M1NW114 32,1M1,198,SE AK Net,6
1M1NW114 32,1M1,199,SE AK Sport,4
2MS27P123WYA PT  05,2MS27,190,WC VI  Spt,4
3M11413  872011 01,3M11413,136,Ar 13  Spt,4
3M11413  872063,3M11413,136,Ar 13  Spt,4
3M11413  872066,3M11413,136,Ar 13  Spt,4
3M11413  872078,3M11413,136,Ar 13  Spt,4
3M11413  872121,3M11413,136,Ar 13  Spt,4
3M11413  872124,3M11413,136,Ar 13  Spt,4
1M1SE108 2005  MS,1M1SE,195,SE AK  Trl,1
1M1SE108 2005  MS,1M1,198,SE AK Net,2
1M1SE108 2005  MS,1M1,198,SE AK Net,3
1M1SE108 2005  MS,1M1,198,SE AK Net,6
1M1SE108 2005  MS,1M1,199,SE AK Sport,4
2MS27H027TWSEVEN,2MS27,190,WC VI  Spt,4
2MS27P121SWIF BK 02,2MS27,190,WC VI  Spt,4
3M11413  872162,3M11413,136,Ar 13  Spt,4
3M11413  872214,3M11413,136,Ar 13  Spt,4
3M11413  872239,3M11413,136,Ar 13  Spt,4
3M11413  872244,3M11413,136,Ar 13  Spt,4
3M11413  872298,3M11413,136,Ar 13  Spt,4
1M103DE  NW113,1M1,198,SE AK Net,2
1M103DE  NW113,1M1,198,SE AK Net,3
1M103DE  NW113,1M1,198,SE AK Net,6
1M103DE  NW113,1M1,199,SE AK Sport,4
3M11413  872322,3M11413,136,Ar 13  Spt,4
3M11413  872323,3M11413,136,Ar 13  Spt,4
3M11413  872335,3M11413,136,Ar 13  Spt,4
3M11413  872358,3M11413,136,Ar 13  Spt,4
3M11413  872366,3M11413,136,Ar 13  Spt,4
2MN25P003MCCU RK,2MN25,187,No BC  Spt,4
2MS62P014TEE IS  11,2MS62P014,192,SGaStr Spt,4
2MS62P014THAM CR 05,2MS62P014,192,SGaStr Spt,4
2MS62P016WATERFA 03,2MS62P016,193,Albern Spt,4
3M11413  872448,3M11413,136,Ar 13  Spt,4
3M11413  872472,3M11413,136,Ar 13  Spt,4
3M11413  872492,3M11413,136,Ar 13  Spt,4
3M11413  872500,3M11413,136,Ar 13  Spt,4
3M11413  872508,3M11413,136,Ar 13  Spt,4
3M11413  872553,3M11413,136,Ar 13  Spt,4
2MN25H001PILL BY 07,2MN25,187,No BC  Spt,4
2MS63H023       179,2MS63H023,181,SW VI  Net,2
2MN25H004MCMI IS,2MN25,187,No BC  Spt,4
3M11512  872258,3M115,152,Ar 12  Spt,4
3M11512  872269,3M115,152,Ar 12  Spt,4
3M11512  872424,3M115,152,Ar 12  Spt,4
3M21802X1,3M218,48,GryHbr Spt,4
3M21802X1,3M218,50,GryHbr Net,2
3M11512  872517,3M115,152,Ar 12  Spt,4
3M11512  872539,3M115,152,Ar 12  Spt,4
3M11512  872588,3M115,152,Ar 12  Spt,4
3M164  X1,3M16,0,10 Tst Net,6
3M164  X2,3M16,0,10 Tst Net,6
3M164  X2,3M164  X2,156,Ar9-9A Net,2
3M165  X1,3M16,0,10 Tst Net,6
3M165  X1,3M165  X1,119,Ar10 NetNT,6
2MN25H001MAMIN   06,2MN25,187,No BC  Spt,4
1M1SE101 3006,1M1SE,195,SE AK  Trl,1
1M1SE101 3006,1M1,198,SE AK Net,2
1M1SE101 3006,1M1,198,SE AK Net,3
1M1SE101 3006,1M1,198,SE AK Net,6
1M1SE101 3006,1M1,199,SE AK Sport,4
5F334    R1     26,5F334,32,UpColR Net,2
1M1SE102 4006  MS,1M1SE,195,SE AK  Trl,1
1M1SE102 4006  MS,1M1,198,SE AK Net,2
1M1SE102 4006  MS,1M1,198,SE AK Net,3
1M1SE102 4006  MS,1M1,198,SE AK Net,6
1M1SE102 4006  MS,1M1,199,SE AK Sport,4
1M1SW103   07,1M1SW,194,SW AK  Trl,1
1M1SW103   07,1M1,198,SE AK Net,2
1M1SW103   07,1M1,198,SE AK Net,3
1M1SW103   07,1M1,198,SE AK Net,6
1M1SW103   07,1M1,199,SE AK Sport,4
3M21802X2,3M218,48,GryHbr Spt,4
3M21802X2,3M218,50,GryHbr Net,2
3M21902  888301 H,3M21902,45,Willpa Spt,4
3M21902  888301 H,3M219,47,WlpaBT Net,2
3M21902  888302 H,3M21902,45,Willpa Spt,4
3M21902  888302 H,3M219,47,WlpaBT Net,2
3M21902  888302 R,3M21902,45,Willpa Spt,4
3M21902  888302 R,3M219,47,WlpaBT Net,2
2MN56H008       035,2MN56,172,NoC BC Trl,1
2MS22P015HORA HD 05,2MS22,192,SGaStr Spt,4
2MS22P016GUNB BY 17,2MS22,192,SGaStr Spt,4
2F 29FWLFBELO MI 16,2F 29FW,169,Fraser Spt,4
3M32404X1,3M324,41,Area 4 Spt,4
3M32404X1,3M324,42,A4/4BTrlNT,1
3M32404X1,3M324,79,A 4-4A Net,2
3M32606  D,3M32606,44,A 5-6C Trl,1
3F10510  080178 R,3F10510  08,128,L WaSm Spt,4
2MN09H001       004,2MN09,178,No BC  Net,2
3M32606X1,3M32606,44,A 5-6C Trl,1
3M32606X1  X6,3M32606,44,A 5-6C Trl,1
3M32606X1  X6C,3M32606,44,A 5-6C Trl,1
1M1NW113 9504  MS,1M1NW,196,NW AK  Trl,1
1M1NW113 9504  MS,1M1,198,SE AK Net,2
1M1NW113 9504  MS,1M1,198,SE AK Net,3
1M1NW113 9504  MS,1M1,198,SE AK Net,6
1M1NW113 9504  MS,1M1,199,SE AK Sport,4
1M1NW114 2102  MB,1M1NW,196,NW AK  Trl,1
1M1NW114 2102  MB,1M1,198,SE AK Net,2
1M1NW114 2102  MB,1M1,198,SE AK Net,3
1M1NW114 2102  MB,1M1,198,SE AK Net,6
1M1NW114 2102  MB,1M1,199,SE AK Sport,4
2MS22P016HRDY IS 11,2MS22,192,SGaStr Spt,4
2MN26H007HUNT IS 28,2MN26H007,188,Cen BC Spt,4
2MN25H004GREE IS 05,2MN25,187,No BC  Spt,4
3F10208  031853 R01,3F102,103,Skag R Net,2
3M10806  D,3M10806  D,83,6D-DgR Net,2
3M11309  872406,3M113,107,Area 9 Spt,4
1M1SE101 1106  MS,1M1SE,195,SE AK  Trl,1
1M1SE101 1106  MS,1M1,198,SE AK Net,2
1M1SE101 1106  MS,1M1,198,SE AK Net,3
1M1SE101 1106  MS,1M1,198,SE AK Net,6
1M1SE101 1106  MS,1M1,199,SE AK Sport,4
5F33421  H      21,5F334,32,UpColR Net,2
3F21902  24L51103,3F219,46,Willpa Spt,4
3F21902  24L51103,3F219,47,WlpaBT Net,2
5F33405  R      26,5F33405  R      26,24,L ColR Spt,4
5F33405  R      26,5F334,32,UpColR Net,2
5F33403  R      26,5F334,32,UpColR Net,2
2MN25H001CHOE PT 02,2MN25,187,No BC  Spt,4
3F10208  030673 R,3F102,103,Skag R Net,2
3F10208  0371291E,3F102,103,Skag R Net,2
2MN09H02E       119,2MN09,178,No BC  Net,2
2MN26H006BLOC HD 05,2MN26H006,188,Cen BC Spt,4
3F10308  050001 R,3F10308  050001,113,Stil R Net,2
3F10308  050001 R,3F10308  050001,116,Stil R Spt,4
3F42001  27     R01,3F42001  27,24,L ColR Spt,4
2MN25H02WSKID CH 67,2MN25,187,No BC  Spt,4
1M1NW113 31NO2 MS,1M1NW,196,NW AK  Trl,1
1M1NW113 31NO2 MS,1M1,198,SE AK Net,2
1M1NW113 31NO2 MS,1M1,198,SE AK Net,3
1M1NW113 31NO2 MS,1M1,198,SE AK Net,6
1M1NW113 31NO2 MS,1M1,199,SE AK Sport,4
3F42001  39etc4,3F42001  3,32,UpColR Net,2
3M21902  N,3M21902,45,Willpa Spt,4
3M21902  N,3M219,47,WlpaBT Net,2
1M104    NW11391,1M1,198,SE AK Net,2
1M104    NW11391,1M1,198,SE AK Net,3
1M104    NW11391,1M1,198,SE AK Net,6
1M104    NW11391,1M1,199,SE AK Sport,4
1M1SE101 2306  DE,1M1SE,195,SE AK  Trl,1
1M1SE101 2306  DE,1M1,198,SE AK Net,2
1M1SE101 2306  DE,1M1,198,SE AK Net,3
1M1SE101 2306  DE,1M1,198,SE AK Net,6
1M1SE101 2306  DE,1M1,199,SE AK Sport,4
1M106MB  SE10141,1M1,198,SE AK Net,2
1M106MB  SE10141,1M1,198,SE AK Net,3
1M106MB  SE10141,1M1,198,SE AK Net,6
1M106MB  SE10141,1M1,199,SE AK Sport,4
2MS10P014       077,2MS10,183,GeoStr Net,2
2MS22P016FRAN PT 17,2MS22,192,SGaStr Spt,4
2MS23P017PILK PT 05,2MS23P017,192,SGaStr Spt,4
2MS27P126KYUQUOO 01,2MS27,190,WC VI  Spt,4
2MN26H008FISH CH,2MN26H008,188,Cen BC Spt,4
1M1SE101 2406,1M1SE,195,SE AK  Trl,1
1M1SE101 2406,1M1,198,SE AK Net,2
1M1SE101 2406,1M1,198,SE AK Net,3
1M1SE101 2406,1M1,198,SE AK Net,6
1M1SE101 2406,1M1,199,SE AK Sport,4
3F10510  0873606E,3F10510  08,128,L WaSm Spt,4
3F21802  23     R02,3F21802  23,54,Chehal Spt,4
1M1SE101 4106,1M1SE,195,SE AK  Trl,1
1M1SE101 4106,1M1,198,SE AK Net,2
1M1SE101 4106,1M1,198,SE AK Net,3
1M1SE101 4106,1M1,198,SE AK Net,6
1M1SE101 4106,1M1,199,SE AK Sport,4
1M1NW114 2504  MS,1M1NW,196,NW AK  Trl,1
1M1NW114 2504  MS,1M1,198,SE AK Net,2
1M1NW114 2504  MS,1M1,198,SE AK Net,3
1M1NW114 2504  MS,1M1,198,SE AK Net,6
1M1NW114 2504  MS,1M1,199,SE AK Sport,4
5M2220201O      10,5M2220201,34,A1-Ast Trl,1
5M2220201O0201  10,5M2220201,34,A1-Ast Trl,1
3F42001  270579 R,3F42001  27,24,L ColR Spt,4
2MN25H02EGORD CV 04,2MN25,187,No BC  Spt,4
5M2220203O      11,5M2220203O      11,33,A1-Ast Spt,4
